route_id,city,road_name,highway,start_lat,start_lng,end_lat,end_lng,length_m,sinuosity,max_heading_change_deg,sv_coverage,status,geometry_wkt
SR_00935,"Kochi, Kerala, India",Moolamkuzhi Beach Road,tertiary,9.939453299999998,76.2556124,9.939194499999997,76.2540346,175.4,1.0003,3.36,,candidate_no_sv_check,"LINESTRING (76.2556124 9.939453299999998, 76.2554281 9.9394282, 76.2548421 9.939313399999998, 76.2540346 9.939194499999997)"
SR_00936,"Kochi, Kerala, India",,residential,9.938427399999998,76.253918,9.938413600000002,76.2529897,101.79,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.253918 9.938427399999998, 76.2529897 9.938413600000002)"
SR_00937,"Kochi, Kerala, India",Moolamkuzhi Beach Road,tertiary,9.939426899999999,76.2567173,9.939453299999998,76.2556124,121.33,1.0012,7.48,,candidate_no_sv_check,"LINESTRING (76.2567173 9.939426899999999, 76.256391 9.9394256, 76.2560986 9.9394164, 76.2558841 9.939437500000002, 76.2556124 9.939453299999998)"
SR_00938,"Kochi, Kerala, India",Karuvelpady Road,tertiary,9.939226699999999,76.2556115,9.938037699999999,76.2556009,131.63,1.001,5.12,,candidate_no_sv_check,"LINESTRING (76.2556115 9.939226699999999, 76.2556332 9.9386566, 76.2556133 9.938274800000002, 76.2556009 9.938037699999999)"
SR_00939,"Kochi, Kerala, India",Rameswaram Canal Road,residential,9.939226699999999,76.2556115,9.939292499999999,76.2564072,87.58,1.0005,3.55,,candidate_no_sv_check,"LINESTRING (76.2556115 9.939226699999999, 76.2559252 9.939240899999998, 76.2564072 9.939292499999999)"
SR_00940,"Kochi, Kerala, India",Santo Gopalan Road,secondary,9.9406739,76.2533345,9.939884700000002,76.2532287,88.04,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2533345 9.9406739, 76.2532287 9.939884700000002)"
SR_00941,"Kochi, Kerala, India",,residential,9.940599,76.2537216,9.9405303,76.2550788,149.04,1.0003,4.45,,candidate_no_sv_check,"LINESTRING (76.2537216 9.940599, 76.2540435 9.9405778, 76.2544924 9.940557999999996, 76.2546604 9.9405408, 76.2550788 9.9405303)"
SR_00942,"Kochi, Kerala, India",Kochangadi Road,tertiary,9.949105300000001,76.2606801,9.9504045,76.2607646,143.99,1.0001,1.77,,candidate_no_sv_check,"LINESTRING (76.2606801 9.949105300000001, 76.2606902 9.9493587, 76.2607646 9.9504045)"
SR_00943,"Kochi, Kerala, India",Odathu Road,secondary,9.949171999999999,76.24264,9.9491185,76.2433913,82.58,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.24264 9.949171999999999, 76.2433913 9.9491185)"
SR_00944,"Kochi, Kerala, India",KJ Herschel Road,secondary,9.949171999999999,76.24264,9.950583799999999,76.2425826,156.28,1.0002,7.26,,candidate_no_sv_check,"LINESTRING (76.24264 9.949171999999999, 76.2426179 9.9496668, 76.2425876 9.9505532, 76.2425826 9.950583799999999)"
SR_00945,"Kochi, Kerala, India",KJ Herschel Road,secondary,9.9486604,76.24257710000002,9.9474602,76.2424723,133.23,1.0,0.28,,candidate_no_sv_check,"LINESTRING (76.24257710000002 9.9486604, 76.2425218 9.948009599999999, 76.2424972 9.947736300000003, 76.2424723 9.9474602)"
SR_00946,"Kochi, Kerala, India",,residential,9.9486604,76.24257710000002,9.9485538,76.2433445,84.98,1.0003,3.03,,candidate_no_sv_check,"LINESTRING (76.24257710000002 9.9486604, 76.2426624 9.9486498, 76.2427418 9.9486412, 76.2428479 9.948625800000002, 76.2429596 9.948611599999998, 76.243157 9.9485768, 76.2433445 9.9485538)"
SR_00947,"Kochi, Kerala, India",Odathu Road,secondary,9.9491185,76.2433913,9.949053099999999,76.2442023,89.21,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2433913 9.9491185, 76.2442023 9.949053099999999)"
SR_00948,"Kochi, Kerala, India",Odathu Road,secondary,9.9491185,76.2433913,9.949171999999999,76.24264,82.58,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2433913 9.9491185, 76.24264 9.949171999999999)"
SR_00949,"Kochi, Kerala, India",,residential,9.950261399999997,76.259863,9.9501294,76.2589482,101.49,1.0013,6.05,,candidate_no_sv_check,"LINESTRING (76.259863 9.950261399999997, 76.2595214 9.9501891, 76.2589482 9.9501294)"
SR_00950,"Kochi, Kerala, India",Odathu Road,secondary,9.949053099999999,76.2442023,9.9491185,76.2433913,89.21,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2442023 9.949053099999999, 76.2433913 9.9491185)"
SR_00951,"Kochi, Kerala, India",,unclassified,9.949053099999999,76.2442023,9.950078599999998,76.2441299,113.85,1.0014,5.3,,candidate_no_sv_check,"LINESTRING (76.2442023 9.949053099999999, 76.2441903 9.949137999999996, 76.2441748 9.949227500000001, 76.24416 9.9493368, 76.2441554 9.9494481, 76.2441516 9.949539199999998, 76.2441475 9.949626299999998, 76.2441393 9.9497134, 76.244133 9.9498358, 76.2441291 9.9500068, 76.2441299 9.950078599999998)"
SR_00952,"Kochi, Kerala, India",,residential,9.948402899999996,76.2449105,9.9485538,76.2433445,172.51,1.0001,1.16,,candidate_no_sv_check,"LINESTRING (76.2449105 9.948402899999996, 76.2440532 9.948493400000002, 76.2433445 9.9485538)"
SR_00953,"Kochi, Kerala, India",CBSE Road,residential,9.948402899999996,76.2449105,9.948497099999997,76.2464097,165.18,1.0029,7.42,,candidate_no_sv_check,"LINESTRING (76.2449105 9.948402899999996, 76.2450124 9.948402, 76.2456733 9.948395599999998, 76.2461829 9.948456399999998, 76.2464097 9.948497099999997)"
SR_00954,"Kochi, Kerala, India",.,residential,9.966542599999999,76.2445227,9.965738200000002,76.2442563,93.63,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2445227 9.966542599999999, 76.2442563 9.965738200000002)"
SR_00955,"Kochi, Kerala, India",Mons. Mathew Kothakathu Road,tertiary,9.9502673,76.255676,9.9512621,76.2556473,110.15,1.0008,4.98,,candidate_no_sv_check,"LINESTRING (76.255676 9.9502673, 76.2556858 9.950579999999999, 76.2556473 9.9512621)"
SR_00956,"Kochi, Kerala, India",Mons. Mathew Kothakathu Road,tertiary,9.9502308,76.2556777,9.949421399999997,76.2557383,89.78,1.0003,3.28,,candidate_no_sv_check,"LINESTRING (76.2556777 9.9502308, 76.2557191 9.949579000000002, 76.2557383 9.949421399999997)"
SR_00957,"Kochi, Kerala, India",,residential,9.9502885,76.2560168,9.949452,76.2561132,93.99,1.0094,6.72,,candidate_no_sv_check,"LINESTRING (76.2560168 9.9502885, 76.2560321 9.9502165, 76.2560562 9.950121299999998, 76.2560815 9.950018799999999, 76.2561071 9.949896300000002, 76.2561201 9.9498361, 76.2561298 9.949776399999996, 76.2561332 9.949697, 76.2561315 9.9496196, 76.2561132 9.949452)"
SR_00958,"Kochi, Kerala, India",,residential,9.949452,76.2561132,9.9486587,76.25610230000001,87.74,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2561132 9.949452, 76.25610230000001 9.9486587)"
SR_00959,"Kochi, Kerala, India",,residential,9.949452,76.2561132,9.9502885,76.2560168,93.99,1.0094,6.72,,candidate_no_sv_check,"LINESTRING (76.2561132 9.949452, 76.2561315 9.9496196, 76.2561332 9.949697, 76.2561298 9.949776399999996, 76.2561201 9.9498361, 76.2561071 9.949896300000002, 76.2560815 9.950018799999999, 76.2560562 9.950121299999998, 76.2560321 9.9502165, 76.2560168 9.9502885)"
SR_00960,"Kochi, Kerala, India",Banerji Road,primary,9.998612199999998,76.2966402,9.999473899999998,76.2976731,148.01,1.0001,3.66,,candidate_no_sv_check,"LINESTRING (76.2966402 9.998612199999998, 76.2976308 9.999442799999999, 76.2976731 9.999473899999998)"
SR_00961,"Kochi, Kerala, India",Banerji Road,primary,9.998520000000001,76.2966717,9.997668400000002,76.2957034,141.92,1.0001,2.25,,candidate_no_sv_check,"LINESTRING (76.2966717 9.998520000000001, 76.2962587 9.998160899999998, 76.2961551 9.9980702, 76.2957923 9.997752599999998, 76.2957034 9.997668400000002)"
SR_00962,"Kochi, Kerala, India",,residential,10.000777200000002,76.2959797,10.000614699999998,76.2950167,107.2,1.0011,5.95,,candidate_no_sv_check,"LINESTRING (76.2959797 10.000777200000002, 76.2952947 10.000640799999998, 76.2950167 10.000614699999998)"
SR_00963,"Kochi, Kerala, India",,residential,10.001033299999998,76.2959164,10.001211899999998,76.2969987,120.69,1.0035,7.08,,candidate_no_sv_check,"LINESTRING (76.2959164 10.001033299999998, 76.2960295 10.001054100000001, 76.2962079 10.0010647, 76.296401 10.001083199999998, 76.2965848 10.001104300000002, 76.2967873 10.001149199999999, 76.296975 10.0012034, 76.2969987 10.001211899999998)"
SR_00964,"Kochi, Kerala, India",,residential,10.000614699999998,76.2950167,10.000777200000002,76.2959797,107.2,1.0011,5.95,,candidate_no_sv_check,"LINESTRING (76.2950167 10.000614699999998, 76.2952947 10.000640799999998, 76.2959797 10.000777200000002)"
SR_00965,"Kochi, Kerala, India",,residential,10.001222999999996,76.2958915,10.000992199999999,76.294423,162.99,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2958915 10.001222999999996, 76.294423 10.000992199999999)"
SR_00966,"Kochi, Kerala, India",,residential,10.000992199999999,76.294423,10.001222999999996,76.2958915,162.99,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.294423 10.000992199999999, 76.2958915 10.001222999999996)"
SR_00967,"Kochi, Kerala, India",,residential,10.000992199999999,76.294423,10.0007726,76.2936675,86.31,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.294423 10.000992199999999, 76.2936675 10.0007726)"
SR_00968,"Kochi, Kerala, India",,residential,10.000992199999999,76.294423,10.0001692,76.2946739,95.12,1.0004,4.95,,candidate_no_sv_check,"LINESTRING (76.294423 10.000992199999999, 76.2946322 10.0002763, 76.2946739 10.0001692)"
SR_00969,"Kochi, Kerala, India",,residential,10.0020723,76.2956412,10.0022135,76.2965284,98.52,1.0002,3.08,,candidate_no_sv_check,"LINESTRING (76.2956412 10.0020723, 76.2960175 10.002129199999999, 76.2962025 10.002166199999998, 76.2965284 10.0022135)"
SR_00970,"Kochi, Kerala, India",Deshabhimani Road,tertiary,10.0023278,76.29563000000002,10.0034138,76.2954999,121.27,1.0026,6.77,,candidate_no_sv_check,"LINESTRING (76.29563000000002 10.0023278, 76.29562760000002 10.0023931, 76.2956121 10.002789900000002, 76.2955383 10.0032526, 76.2954999 10.0034138)"
SR_00971,"Kochi, Kerala, India",,residential,10.0022135,76.2965284,10.0020723,76.2956412,98.52,1.0002,3.08,,candidate_no_sv_check,"LINESTRING (76.2965284 10.0022135, 76.2962025 10.002166199999998, 76.2960175 10.002129199999999, 76.2956412 10.0020723)"
SR_00972,"Kochi, Kerala, India",,residential,10.006896099999999,76.2945657,10.006702600000002,76.2938146,85.07,1.0,0.52,,candidate_no_sv_check,"LINESTRING (76.2945657 10.006896099999999, 76.2941116 10.0067774, 76.2938146 10.006702600000002)"
SR_00973,"Kochi, Kerala, India",Pottakuzhi-Mamangalam Road,residential,10.00722,76.2944024,10.006957999999997,76.2936966,82.62,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2944024 10.00722, 76.2936966 10.006957999999997)"
SR_00974,"Kochi, Kerala, India",Pottakuzhi-Mamangalam Road,residential,10.00722,76.2944024,10.0075417,76.29608290000002,187.68,1.0003,3.21,,candidate_no_sv_check,"LINESTRING (76.2944024 10.00722, 76.2946127 10.0072469, 76.2948702 10.0072945, 76.2952705 10.007378199999998, 76.29608290000002 10.0075417)"
SR_00975,"Kochi, Kerala, India","kandoth avenue, connect road",residential,10.006628299999997,76.2946792,10.0067351,76.29551990000002,92.91,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2946792 10.006628299999997, 76.29551990000002 10.0067351)"
SR_00976,"Kochi, Kerala, India",,residential,10.006702600000002,76.2938146,10.006896099999999,76.2945657,85.07,1.0,0.52,,candidate_no_sv_check,"LINESTRING (76.2938146 10.006702600000002, 76.2941116 10.0067774, 76.2945657 10.006896099999999)"
SR_00977,"Kochi, Kerala, India",Pottakuzhi-Mamangalam Road,residential,10.006957999999997,76.2936966,10.00722,76.2944024,82.62,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2936966 10.006957999999997, 76.2944024 10.00722)"
SR_00978,"Kochi, Kerala, India",Pottakuzhi-Mamangalam Road,residential,10.0075417,76.29608290000002,10.00722,76.2944024,187.68,1.0003,3.21,,candidate_no_sv_check,"LINESTRING (76.29608290000002 10.0075417, 76.2952705 10.007378199999998, 76.2948702 10.0072945, 76.2946127 10.0072469, 76.2944024 10.00722)"
SR_00979,"Kochi, Kerala, India",Karukapalli Lane,residential,10.0079997,76.2940621,10.0081815,76.2948788,91.76,1.0,0.62,,candidate_no_sv_check,"LINESTRING (76.2940621 10.0079997, 76.2943825 10.0080732, 76.2948788 10.0081815)"
SR_00980,"Kochi, Kerala, India",Deshabhimani Road,tertiary,10.0086619,76.2937426,10.0094412,76.293641,87.08,1.002,5.3,,candidate_no_sv_check,"LINESTRING (76.2937426 10.0086619, 76.2937418 10.0087979, 76.2937272 10.0089445, 76.2936663 10.009316799999999, 76.293641 10.0094412)"
SR_00981,"Kochi, Kerala, India",Vikas Road,residential,10.010700700000001,76.29335310000002,10.010973499999999,76.2949673,179.65,1.0009,2.73,,candidate_no_sv_check,"LINESTRING (76.29335310000002 10.010700700000001, 76.2939523 10.0108312, 76.2943483 10.010898, 76.29467760000001 10.010941799999996, 76.2949673 10.010973499999999)"
SR_00982,"Kochi, Kerala, India",,residential,10.013104999999998,76.2931922,10.012978199999997,76.2924661,80.82,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2931922 10.013104999999998, 76.2924661 10.012978199999997)"
SR_00983,"Kochi, Kerala, India",AG Milne Road,unclassified,9.966778900000001,76.26636610000001,9.9664052,76.2673772,118.3,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.26636610000001 9.966778900000001, 76.2673772 9.9664052)"
SR_00984,"Kochi, Kerala, India",Bristow Road,tertiary,9.966778900000001,76.26636610000001,9.964502999999999,76.26704000000001,262.41,1.0004,5.92,,candidate_no_sv_check,"LINESTRING (76.26636610000001 9.966778900000001, 76.2664346 9.966605700000002, 76.2666645 9.9657834, 76.2669563 9.964802800000001, 76.26704000000001 9.964502999999999)"
SR_00985,"Kochi, Kerala, India",Venkataraman Road,residential,9.9664052,76.2673772,9.9647438,76.2678991,192.44,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2673772 9.9664052, 76.2678991 9.9647438)"
SR_00986,"Kochi, Kerala, India",AG Milne Road,unclassified,9.9664052,76.2673772,9.966001599999997,76.2684713,127.98,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2673772 9.9664052, 76.2684713 9.966001599999997)"
SR_00987,"Kochi, Kerala, India",AG Milne Road,unclassified,9.9664052,76.2673772,9.966778900000001,76.26636610000001,118.3,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2673772 9.9664052, 76.26636610000001 9.966778900000001)"
SR_00988,"Kochi, Kerala, India",AG Milne Road,tertiary,9.9668122,76.266277,9.967519,76.2643849,221.67,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.266277 9.9668122, 76.2643849 9.967519)"
SR_00989,"Kochi, Kerala, India",5th Cross Road,residential,9.964502999999999,76.26704000000001,9.9647438,76.2678991,97.88,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.26704000000001 9.964502999999999, 76.2678991 9.9647438)"
SR_00990,"Kochi, Kerala, India",5th Cross Road,residential,9.964502999999999,76.26704000000001,9.9640497,76.2654647,179.84,1.0,0.81,,candidate_no_sv_check,"LINESTRING (76.26704000000001 9.964502999999999, 76.2660307 9.9642181, 76.2654647 9.9640497)"
SR_00991,"Kochi, Kerala, India",Bristow Road,tertiary,9.964502999999999,76.26704000000001,9.962687999999998,76.2675973,209.83,1.0001,1.95,,candidate_no_sv_check,"LINESTRING (76.26704000000001 9.964502999999999, 76.2671451 9.964126500000003, 76.2675352 9.962894200000001, 76.2675973 9.962687999999998)"
SR_00992,"Kochi, Kerala, India",Bristow Road,tertiary,9.964502999999999,76.26704000000001,9.966778900000001,76.26636610000001,262.41,1.0004,5.92,,candidate_no_sv_check,"LINESTRING (76.26704000000001 9.964502999999999, 76.2669563 9.964802800000001, 76.2666645 9.9657834, 76.2664346 9.966605700000002, 76.26636610000001 9.966778900000001)"
SR_00993,"Kochi, Kerala, India",,residential,9.968688200000003,76.2618263,9.9678809,76.2612763,107.73,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2618263 9.968688200000003, 76.2612763 9.9678809)"
SR_00994,"Kochi, Kerala, India",Church Landing Cross Road,residential,9.964010399999998,76.2865752,9.9654044,76.2863187,156.95,1.0015,4.77,,candidate_no_sv_check,"LINESTRING (76.2865752 9.964010399999998, 76.2864488 9.964498399999998, 76.2863846 9.964873599999999, 76.2863187 9.9654044)"
SR_00995,"Kochi, Kerala, India",Church Landing Cross Road,residential,9.9654044,76.2863187,9.964010399999998,76.2865752,156.95,1.0015,4.77,,candidate_no_sv_check,"LINESTRING (76.2863187 9.9654044, 76.2863846 9.964873599999999, 76.2864488 9.964498399999998, 76.2865752 9.964010399999998)"
SR_00996,"Kochi, Kerala, India",Rajaji Road,secondary,9.9786017,76.2850997,9.978757299999998,76.2859954,99.69,1.0,1.42,,candidate_no_sv_check,"LINESTRING (76.2850997 9.9786017, 76.2851358 9.9786071, 76.2859954 9.978757299999998)"
SR_00997,"Kochi, Kerala, India",Rajaji Road,secondary,9.9786017,76.2850997,9.978364999999998,76.2837158,154.06,1.0006,2.83,,candidate_no_sv_check,"LINESTRING (76.2850997 9.9786017, 76.2850688 9.978594599999997, 76.2843655 9.978454, 76.2839579 9.978390599999999, 76.2837158 9.978364999999998)"
SR_00998,"Kochi, Kerala, India",Rajaji Road,secondary,9.978757299999998,76.2859954,9.9786017,76.2850997,99.69,1.0,1.42,,candidate_no_sv_check,"LINESTRING (76.2859954 9.978757299999998, 76.2851358 9.9786071, 76.2850997 9.9786017)"
SR_00999,"Kochi, Kerala, India",AL Jacob Road,unclassified,9.979601299999999,76.2848295,9.979839999999998,76.2863346,167.3,1.0012,4.75,,candidate_no_sv_check,"LINESTRING (76.2848295 9.979601299999999, 76.2853342 9.9797079, 76.2856721 9.9797713, 76.2863346 9.979839999999998)"
SR_01000,"Kochi, Kerala, India",Mahakavi Bharatiyar Road,tertiary,9.977612299999999,76.2851732,9.977859099999998,76.2868978,191.11,1.0004,3.65,,candidate_no_sv_check,"LINESTRING (76.2851732 9.977612299999999, 76.2855953 9.9776644, 76.2862947 9.977748, 76.2868978 9.977859099999998)"
SR_01001,"Kochi, Kerala, India",Mahatma Gandhi Road,primary,9.978364999999998,76.2837158,9.976511500000003,76.2843044,214.94,1.0002,2.79,,candidate_no_sv_check,"LINESTRING (76.2837158 9.978364999999998, 76.2837629 9.978212699999998, 76.2838347 9.9779946, 76.2840573 9.977349999999996, 76.2841544 9.977016699999998, 76.2842505 9.976686999999998, 76.2843044 9.976511500000003)"
SR_01002,"Kochi, Kerala, India",Rajaji Road,secondary,9.978364999999998,76.2837158,9.9786017,76.2850997,154.06,1.0006,2.83,,candidate_no_sv_check,"LINESTRING (76.2837158 9.978364999999998, 76.2839579 9.978390599999999, 76.2843655 9.978454, 76.2850688 9.978594599999997, 76.2850997 9.9786017)"
SR_01003,"Kochi, Kerala, India",Rajaji Road,secondary,9.978928399999997,76.2872232,9.978763200000001,76.2860292,132.18,1.0001,2.48,,candidate_no_sv_check,"LINESTRING (76.2872232 9.978928399999997, 76.2862305 9.9787984, 76.2860292 9.978763200000001)"
SR_01004,"Kochi, Kerala, India",CP Ummer Road,secondary,9.978928399999997,76.2872232,9.9800461,76.2869805,126.45,1.0001,1.42,,candidate_no_sv_check,"LINESTRING (76.2872232 9.978928399999997, 76.287086 9.979592799999999, 76.2869805 9.9800461)"
SR_01005,"Kochi, Kerala, India",Rajaji Road,secondary,9.978763200000001,76.2860292,9.978928399999997,76.2872232,132.18,1.0001,2.48,,candidate_no_sv_check,"LINESTRING (76.2860292 9.978763200000001, 76.2862305 9.9787984, 76.2872232 9.978928399999997)"
SR_01006,"Kochi, Kerala, India",CP Ummer Road,secondary,9.9800461,76.2869805,9.978928399999997,76.2872232,126.45,1.0001,1.42,,candidate_no_sv_check,"LINESTRING (76.2869805 9.9800461, 76.287086 9.979592799999999, 76.2872232 9.978928399999997)"
SR_01007,"Kochi, Kerala, India",St Augustine's School Road,unclassified,9.9891888,76.2894142,9.989045400000002,76.2886476,85.56,1.0004,3.16,,candidate_no_sv_check,"LINESTRING (76.2894142 9.9891888, 76.2890237 9.9891049, 76.2886476 9.989045400000002)"
SR_01008,"Kochi, Kerala, India",Kattakkara Road West,unclassified,9.9896935,76.2930451,9.990014599999999,76.2937569,85.81,1.0009,5.5,,candidate_no_sv_check,"LINESTRING (76.2930451 9.9896935, 76.2932352 9.9897956, 76.2937569 9.990014599999999)"
SR_01009,"Kochi, Kerala, India",Kattakkara Road West,unclassified,9.990014599999999,76.2937569,9.9896935,76.2930451,85.81,1.0009,5.5,,candidate_no_sv_check,"LINESTRING (76.2937569 9.990014599999999, 76.2932352 9.9897956, 76.2930451 9.9896935)"
